"dsc","url","mag","lat","lng","distance"
"M 2.2 - 27km NNW of Fishhook, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470841",2.2,61.9764,-149.434,2030.1819379372912
"M 2.3 - 32km N of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470289",2.3,60.98,-151.2419,2030.3186399393542
"M 2.6 - 67km W of Anchor Point, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484512",2.6,59.804,-153.0256,2030.4646625324667
"M 1.0 - 14km NW of Big Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471522",1,61.6243,-150.1221,2030.5647035430675
"M 1.6 - 35km W of Kenai, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479858",1.6,60.5816,-151.896,2030.6883567176608
"M 1.5 - 53km S of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476835",1.5,60.007,-152.7544,2030.8194663650938
"M 1.6 - 87km ESE of Old Iliamna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11485754",1.6,59.4956,-153.4564,2030.9462264033705
"M 2.0 - 70km W of Anchor Point, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474193",2,59.7744,-153.0831,2030.9493332670536
"M 1.0 - 5km SSE of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467566",1,61.6965,-150.0126,2031.1779984341408
"M 1.6 - 54km ENE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477805",1.6,62.2899,-148.8477,2031.321535536307
"M 0.5 - 77km NNE of Sutton-Alpine, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476693",0.5,62.4687,-148.4723,2031.3855369281819
"M 2.1 - 63km WNW of Anchor Point, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473733",2.1,59.8906,-152.9419,2031.4980053935155
"M 1.8 - 62km WNW of Anchor Point, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475471",1.8,59.917,-152.9052,2031.5011122571987
"M 1.8 - 15km ENE of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470372",1.8,61.8223,-149.791,2031.5775411038067
"M 2.0 - 29km SE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476084",2,60.3006,-152.357,2031.6216585681088
"M 1.8 - 35km N of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11472223",1.8,61.0115,-151.2485,2031.860887071719
"M 1.5 - 48km S of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476867",1.5,60.0462,-152.7401,2031.9888898554689
"M 2.2 - 58km S of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471369",2.2,59.9658,-152.8701,2032.4474629351164
"M 1.8 - 7km SSW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11486283",1.8,61.6849,-150.0859,2032.4487056805897
"M 1.2 - 47km WNW of Anchorage, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473667",1.2,61.3138,-150.7557,2032.4505697987995
"M 1.8 - 41km S of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481341",1.8,60.118,-152.6541,2032.462375880796
"M 0.5 - 73km ENE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467469",0.5,62.4469,-148.5664,2032.464239999006
"M 1.6 - 41km WSW of Big Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11468011",1.6,61.3664,-150.664,2032.4679682354258
"M 1.9 - 64km WNW of Anchor Point, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479323",1.9,59.9131,-152.9518,2032.6730212385203
"M 0.8 - 86km NNE of Sutton-Alpine, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11482902",0.8,62.5408,-148.3743,2032.696633402513
"M 1.4 - 39km W of Kenai, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471332",1.4,60.5832,-151.968,2032.7047112480893
"M 1.6 - 25km SE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476210",1.6,62.0123,-149.4704,2032.7413722395518
"M 1.1 - 74km SW of Deltana, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483338",1.1,63.4145,-146.3087,2032.8146942224764
"M 1.8 - 33km W of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11468103",1.8,60.6349,-151.893,2032.8513552139386
"M 2.5 - 46km S of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481997",2.5,60.0669,-152.7479,2033.0408738986168
"M 2.1 - 33km SSE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11468931",2.1,60.1905,-152.5851,2033.4671355959588
"M 0.8 - 2km SSW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478831",0.8,61.723,-150.06,2033.5615842519294
"M 1.7 - 41km S of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477109",1.7,60.116,-152.7028,2033.7492388183978
"M 1.5 - 72km W of Anchor Point, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483359",1.5,59.827,-153.1115,2033.833745510582
"M 1.5 - 36km W of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474064",1.5,60.6347,-151.9483,2034.3358146817952
"M 2.3 - 30km E of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11482381",2.3,60.4841,-152.1806,2034.3507276274747
"M 2.4 - 71km W of Anchor Point, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480298",2.4,59.8486,-153.1037,2034.4607106018618
"M 1.5 - 3km WSW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11486210",1.5,61.7317,-150.0891,2034.6763269414791
"M 0.9 - 45km ENE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467528",0.9,62.2819,-149.0152,2034.8254563982753
"M 1.8 - 24km SE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11472353",1.8,60.3184,-152.4491,2034.9006424994097
"M 2.3 - 78km W of Anchor Point, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477826",2.3,59.773,-153.2224,2034.901885244883
"M 1.3 - 42km ENE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479738",1.3,62.2644,-149.0565,2034.9484882001318
"M 2.2 - 120km NNW of Chirikof Island, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483198",2.2,56.7892,-156.498,2035.2716020231896
"M 2.2 - 23km SE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484755",2.2,60.3334,-152.443,2035.3461667515878
"M 1.1 - 2km NNW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477077",1.1,61.7664,-150.0519,2035.3592155790573
"M 1.5 - 56km N of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477423",1.5,61.1865,-151.0887,2035.3610796972673
"M 2.0 - 29km E of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473301",2,62.1595,-149.2887,2035.3896628431532
"M 1.0 - 102km NW of Larsen Bay, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481225",1,58.2365,-155.0993,2035.395255197783
"M 1.4 - 49km WSW of Big Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471736",1.4,61.3492,-150.8098,2035.405818534306
"M 1.8 - 38km S of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475664",1.8,60.1441,-152.7232,2035.4549069805014
"M 1.5 - 27km WNW of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477518",1.5,60.7897,-151.7458,2035.4561497259747
"M 1.6 - 37km S of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467506",1.6,60.1445,-152.7237,2035.4853542445974
"M 2.5 - 24km ESE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474124",2.5,60.4355,-152.3022,2035.6674164564356
"M 1.4 - 29km SSE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471528",1.4,60.2289,-152.6135,2035.8184100314415
"M 0.9 - 18km SW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478784",0.9,61.642,-150.3099,2036.025327152746
"M 1.0 - 21km ESE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479037",1,62.0744,-149.4859,2036.035890489269
"M 1.6 - 85km E of Old Iliamna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476863",1.6,59.6656,-153.4074,2036.071308735258
"M 2.4 - 41km WSW of Big Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481554",2.4,61.4326,-150.7056,2036.4839002323936
"M 1.3 - 28km E of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469014",1.3,62.1795,-149.2993,2036.589533597624
"M 2.0 - 77km W of Anchor Point, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475621",2,59.8254,-153.2105,2036.6119030161433
"M 2.7 - 38km S of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477798",2.7,60.1441,-152.7656,2036.6448357711859
"M 1.0 - 13km WSW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478833",1,61.6837,-150.2611,2036.7181577541105
"M 3.1 - 40km S of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470181",3.1,60.126,-152.7964,2036.7815377732488
"M 1.6 - 31km W of Big Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478585",1.6,61.5273,-150.5519,2036.866044465433
"M 1.6 - 24km SSE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481300",1.6,60.2799,-152.5858,2037.1208072874595
"M 1.7 - 22km E of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471544",1.7,60.4454,-152.3423,2037.1773522064948
"M 2.7 - 30km NW of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11468875",2.7,60.9168,-151.6072,2037.203449861434
"M 0.9 - 18km WSW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478821",0.9,61.6596,-150.3273,2037.2587520349957
"M 2.6 - 122km NNW of Chirikof Island, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11485793",2.6,56.8,-156.5478,2037.2997626356148
"M 1.5 - 30km WNW of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469713",1.5,60.7958,-151.8082,2037.382405209589
"M 1.4 - 19km WSW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471280",1.4,61.653,-150.3446,2037.3873761914824
"M 1.8 - 56km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475461",1.8,59.9933,-153.0094,2037.496116420396
"M 2.5 - 27km S of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11486085",2.5,60.2452,-152.6505,2037.512272111549
"M 1.4 - 36km ENE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467813",1.4,60.6,-152.1208,2037.5514185939578
"M 1.8 - 29km S of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477804",1.8,60.2214,-152.687,2037.5657101669008
"M 1.5 - 11km NNE of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470702",1.5,61.8442,-149.9958,2037.5756521306873
"M 1.7 - 31km WNW of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469571",1.7,60.7876,-151.8298,2037.611691749413
"M 2.6 - 35km S of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474414",2.6,60.1631,-152.7753,2037.682528241391
"M 1.6 - 33km W of Big Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11468203",1.6,61.5326,-150.5793,2037.792511215778
"M 1.3 - 19km SSE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11482189",1.3,62.0031,-149.7023,2037.8608622168094
"M 2.3 - 53km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469858",2.3,60.0222,-152.9821,2037.8708041805958
"M 2.1 - 43km ENE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484523",2.1,62.3166,-149.075,2037.8801247716456
"M 1.3 - 17km ESE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467604",1.3,62.0739,-149.5688,2037.9870008823493
"M 1.8 - 35km S of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481333",1.8,60.1659,-152.7881,2038.1547715212448
"M 1.2 - 93km ESE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467488",1.2,63.1886,-147.1424,2038.3250276510869
"M 1.3 - 84km SSE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477878",1.3,62.7011,-148.2793,2038.4517876893635
"M 2.0 - 63km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476829",2,59.9431,-153.1176,2038.5860042004797
"M 1.6 - 47km ENE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11486168",1.6,62.3561,-149.0374,2038.901661550698
"M 2.0 - 35km S of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477863",2,60.1715,-152.8109,2039.0197223706614
"M 2.0 - 38km S of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473615",2,60.1421,-152.8544,2039.059490225807
"M 1.6 - 39km ENE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475681",1.6,60.65,-152.1045,2039.201163209763
"M 1.5 - 48km WSW of Big Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11468765",1.5,61.419,-150.8388,2039.252737146905
"M 2.1 - 51km N of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470588",2.1,61.1524,-151.2994,2039.3260591298297
"M 3.5 - 41km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471163",3.5,60.1203,-152.8976,2039.4012452309644
"M 1.8 - 43km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483174",1.8,60.1076,-152.9193,2039.5043931052483
"M 2.0 - 83km E of Old Iliamna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476801",2,59.7354,-153.4327,2039.5093640871414
"M 1.2 - 25km ENE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475508",1.2,62.2054,-149.3772,2039.654143934781
"M 1.3 - 14km N of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474493",1.3,61.8805,-150.0131,2039.6746492350903
"M 2.4 - 19km E of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469756",2.4,60.4761,-152.39,2039.7541849453814
"M 1.3 - 34km S of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475218",1.3,60.1807,-152.8329,2040.0077050219345
"M 1.2 - 10km SSE of Tracy City, Tennessee","http://earthquake.usgs.gov/earthquakes/eventpage/se610686",1.2,35.1746,-85.686,2040.1120956416917
"M 1.8 - 38km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479151",1.8,60.1475,-152.8842,2040.1145811326382
"M 2.2 - 142km WSW of Larsen Bay, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475176",2.2,57.2094,-156.2676,2040.1903886065097
"M 2.0 - 46km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471292",2,60.0824,-152.9807,2040.2307778343918
"M 0.9 - 45km ENE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11482194",0.9,62.3626,-149.0839,2040.29229373532
"M 1.5 - 32km WSW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478919",1.5,61.6011,-150.5613,2040.4321026010664
"M 1.0 - 46km ENE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476619",1,62.3682,-149.0794,2040.4569575105324
"M 1.5 - 42km NNW of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477315",1.5,61.0539,-151.5188,2040.7775858426437
"M 1.6 - 43km W of Big Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479275",1.6,61.4928,-150.7694,2040.7918774155867
"M 2.0 - 30km ENE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480480",2,62.2614,-149.3136,2040.817975070526
"M 1.5 - 65km W of Anchorage, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479563",1.5,61.3077,-151.0996,2040.9770464911082
"M 1.1 - 69km SSW of Delta Junction, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477880",1.1,63.507,-146.4793,2041.1187194750644
"M 1.8 - 43km W of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478649",1.8,60.717,-152.0765,2041.2554214771274
"M 1.5 - 42km ENE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475598",1.5,62.3545,-149.1468,2041.3654044515145
"M 1.2 - 52km NE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480282",1.2,62.4242,-149.0026,2041.3709968061441
"M 1.2 - 11km NW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484343",1.2,61.8226,-150.1943,2041.4331340798092
"M 2.2 - 84km E of Old Iliamna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477075",2.2,59.8012,-153.4143,2041.5337964631465
"M 3.0 - 18km S of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480470",3,61.9967,-149.8723,2041.6531000285831
"M 1.8 - 13km ESE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479307",1.8,60.4415,-152.5129,2041.7096449476185
"M 2.3 - 73km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481361",2.3,59.8839,-153.3085,2041.7177227931948
"M 1.0 - 46km ENE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11478105",1,62.3871,-149.0988,2041.8134141946389
"M 1.0 - 64km NE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11482293",1,62.5098,-148.8464,2041.9153193234495
"M 1.5 - 12km WNW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473451",1.5,61.8011,-150.2555,2041.949494823965
"M 1.6 - 94km SE of King Salmon, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11472422",1.6,58.1702,-155.3761,2041.9613009059615
"M 2.3 - 8km NW of Henagar, Alabama","http://earthquake.usgs.gov/earthquakes/eventpage/se60063622",2.3,34.6931,-85.8233,2042.0166030795233
"M 2.0 - 71km NE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477887",2,62.5511,-148.7647,2042.0532640709857
"M 1.5 - 76km SSE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473314",1.5,62.7781,-148.2813,2042.2999490474358
"M 0.8 - 45km NE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11472824",0.8,62.3901,-149.1136,2042.3005704201723
"M 1.7 - 13km NW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11486269",1.7,61.8275,-150.2344,2042.641704052593
"M 2.7 - 16km S of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473392",2.7,62.0154,-149.8775,2042.6485391526962
"M 0.8 - 81km NE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480378",0.8,62.6257,-148.6372,2042.7920762548624
"M 1.3 - 14km S of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476772",1.3,62.0306,-149.8562,2042.8436501920044
"M 1.0 - 56km N of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484212",1,61.1986,-151.3605,2042.9281568841886
"M 2.1 - 48km W of Big Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480248",2.1,61.4955,-150.8649,2043.3264568083812
"M 3.6 - 36km WSW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484695",3.6,61.6095,-150.6648,2043.4010215367791
"M 1.4 - 77km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11485813",1.4,59.8719,-153.3857,2043.4656443013907
"M 1.4 - 37km NE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11479928",1.4,60.6919,-152.2015,2043.5799768849342
"M 2.2 - 71km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467825",2.2,59.9144,-153.332,2043.5861906123007
"M 1.5 - 19km W of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471323",1.5,61.7587,-150.4085,2043.7831657698189
"M 2.5 - 52km W of Big Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467893",2.5,61.4697,-150.9389,2044.0515987920514
"M 1.5 - 37km NE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477103",1.5,60.6998,-152.2131,2044.2237190401036
"M 1.8 - 16km ENE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481870",1.8,62.2156,-149.5544,2044.320653187021
"M 2.0 - 16km NW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477606",2,61.8446,-150.2729,2044.369741633216
"M 1.9 - 28km NE of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473493",1.9,60.6324,-152.3227,2044.387761442579
"M 2.0 - 72km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474287",2,59.9132,-153.3638,2044.4511414617173
"M 2.3 - 33km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11482468",2.3,60.2077,-152.9541,2044.494637553283
"M 1.8 - 60km N of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477860",1.8,61.2354,-151.3648,2044.645009755552
"M 2.1 - 41km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469966",2.1,60.1452,-153.0536,2044.7947605850848
"M 1.7 - 65km NE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11481795",1.7,62.5489,-148.8935,2044.8854810046355
"M 1.5 - 44km NE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11467700",1.5,62.413,-149.179,2044.9146855232582
"M 1.2 - 17km NW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11483316",1.2,61.8541,-150.2855,2045.1147675444593
"M 1.6 - 67km SE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11468211",1.6,62.9577,-148.0223,2045.5155529595984
"M 1.9 - 68km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471484",1.9,59.9491,-153.355,2045.605030633676
"M 2.9 - 95km SE of Chignik Lake, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475829",2.9,55.6374,-157.7131,2045.9380864205202
"M 1.9 - 75km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11480400",1.9,59.9032,-153.4319,2046.0145152671282
"M 2.5 - 19km NW of Willow, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11477558",2.5,61.8681,-150.2972,2046.0430984130141
"M 1.5 - 5km E of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475858",1.5,62.1523,-149.7538,2046.0791380317398
"M 0.9 - 29km NE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474429",0.9,62.3254,-149.4083,2046.0810021499499
"M 3.2 - 44km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11469588",3.2,60.1324,-153.1265,2046.3438428175527
"M 1.6 - 69km N of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11473494",1.6,61.3164,-151.3001,2046.5159630656046
"M 2.2 - 43km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471247",2.2,60.1427,-153.1335,2046.9509239812594
"M 1.9 - 65km SE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11472361",1.9,62.9416,-148.1289,2047.0466153827035
"M 0.8 - 70km NE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471254",0.8,62.6033,-148.8742,2047.081412255956
"M 2.7 - 80km NE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11472610",2.7,62.6694,-148.7345,2047.1242869747848
"M 1.0 - 64km NE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484317",1,62.5693,-148.9556,2047.2926789864168
"M 1.8 - 65km N of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470562",1.8,61.2766,-151.403,2047.4318664794264
"M 1.8 - 72km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475680",1.8,59.937,-153.4365,2047.4666633526788
"M 2.3 - 55km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11485745",2.3,60.0604,-153.2679,2047.4989747349846
"M 2.5 - 56km SSW of Redoubt Volcano, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11484794",2.5,60.0558,-153.2789,2047.6300843824176
"M 0.9 - 74km SSE of Cantwell, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11476483",0.9,62.7436,-148.5973,2047.6592889010403
"M 1.7 - 46km NW of Nikiski, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11474797",1.7,60.9607,-151.9462,2048.0662880435457
"M 1.5 - 116km SSE of King Salmon, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11471539",1.5,57.6885,-156.0565,2048.211689263922
"M 1.2 - 78km SW of Delta Junction, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11470339",1.2,63.52,-146.7972,2048.2676128102203
"M 1.1 - 15km NE of Y, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/ak11475464",1.1,62.2579,-149.6496,2048.567735842022
